dteventtime,哪队赢,gametime,击杀,死亡,助攻,赢输,MVP,FMVP,英雄ID,队伍,几排,mapName,detailUrl,pvpType,branchEvaluate,巅峰赛原积分,巅峰赛新积分,三杀,游戏时间,超神,一血,段位,段位星星,评价,analyseUrl,battleDetailUrl,evaluateUrl,英雄头像
1593018293,1,2020/6/25 0:46,8,2,2,2,0,0,144,2,2,排位赛(双排),https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=531378&relaySvrId=1494089987&gameseq=1593017003&pvptype=5,5,2,0,0,0,1100,0,0,至尊星耀IV,3,尽力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593017003&relaysvrentity=1494089987&gamesvrentity=531378&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=531378&relaySvrId=1494089987&gameSeq=1593017003&pvpType=5&acntCamp=2&battleType=12,http://camp.qq.com/meta-data/evaluate/silver_tank_1.png,http://shp.qpic.cn/tgos/8515/17ddeae55c98704f70699d615fd217aa/0
1593014450,1,2020/6/24 23:44,1,3,13,1,0,0,114,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=529947&relaySvrId=235799043&gameseq=1593013316&pvptype=5,5,0,0,0,0,961,0,0,至尊星耀IV,4,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593013316&relaysvrentity=235799043&gamesvrentity=529947&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=529947&relaySvrId=235799043&gameSeq=1593013316&pvpType=5&acntCamp=1&battleType=16,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593013126,2,2020/6/24 23:16,3,4,18,2,0,0,114,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=530844&relaySvrId=-1928331005&gameseq=1593011609&pvptype=5,5,10,0,0,0,1332,0,0,至尊星耀IV,3,尽力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593011609&relaysvrentity=-1928331005&gamesvrentity=530844&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=530844&relaySvrId=-1928331005&gameSeq=1593011609&pvpType=5&acntCamp=1&battleType=16,http://camp.qq.com/meta-data/evaluate/silver_support_1.png,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593011364,2,2020/6/24 22:49,2,5,11,2,0,0,114,1,3,排位赛(三排),https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=531091&relaySvrId=1578041603&gameseq=1593009972&pvptype=5,5,0,0,0,0,1203,0,0,至尊星耀IV,4,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593009972&relaysvrentity=1578041603&gamesvrentity=531091&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=531091&relaySvrId=1578041603&gameSeq=1593009972&pvpType=5&acntCamp=1&battleType=13,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1593009642,1,2020/6/24 22:25,3,1,6,1,0,0,193,1,3,排位赛(三排),https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=530731&relaySvrId=1812792067&gameseq=1593008602&pvptype=5,5,0,0,0,0,887,0,0,至尊星耀IV,5,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1593008602&relaysvrentity=1812792067&gamesvrentity=530731&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=530731&relaySvrId=1812792067&gameSeq=1593008602&pvpType=5&acntCamp=1&battleType=13,,http://shp.qpic.cn/tgos/15601/c60e93e52074330cbd3e9d16a77ab7fd/0
1592999843,2,2020/6/24 19:41,1,6,10,2,0,0,114,1,1,王者峡谷,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=528664&relaySvrId=1527644419&gameseq=1592998771&pvptype=5,5,0,0,0,0,964,0,0,至尊星耀IV,4,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1592998771&relaysvrentity=1527644419&gamesvrentity=528664&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=528664&relaySvrId=1527644419&gameSeq=1592998771&pvpType=5&acntCamp=1&battleType=5,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1592998643,2,2020/6/24 19:23,7,4,4,1,0,0,142,2,1,王者峡谷,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=529509&relaySvrId=-1509096701&gameseq=1592997689&pvptype=5,5,0,0,0,0,848,0,0,至尊星耀IV,4,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1592997689&relaysvrentity=-1509096701&gamesvrentity=529509&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=529509&relaySvrId=-1509096701&gameSeq=1592997689&pvpType=5&acntCamp=2&battleType=5,,http://shp.qpic.cn/tgos/8667/94d16d5e959361827576db171a94cf26/0
1592996311,2,2020/6/24 18:43,9,4,0,2,0,1,133,1,1,王者峡谷,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=528980&relaySvrId=470680579&gameseq=1592995288&pvptype=5,5,0,0,0,0,920,1,0,至尊星耀IV,4,尽力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1592995288&relaysvrentity=470680579&gamesvrentity=528980&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=528980&relaySvrId=470680579&gameSeq=1592995288&pvpType=5&acntCamp=1&battleType=5,,http://shp.qpic.cn/tgos/5795/6b872b1bc7c883a0ec79ae7336a3cf21/0
1592982109,2,2020/6/24 14:41,2,9,7,2,0,0,111,1,1,王者峡谷,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=527351&relaySvrId=1124926211&gameseq=1592980760&pvptype=5,5,0,0,0,0,1227,0,0,至尊星耀IV,4,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1592980760&relaysvrentity=1124926211&gamesvrentity=527351&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=527351&relaySvrId=1124926211&gameSeq=1592980760&pvpType=5&acntCamp=1&battleType=5,,http://shp.qpic.cn/tgos/292/5a7c4668dd5ee3b6117ac738d543d4ad/0
1592897275,2,2020/6/23 15:14,6,6,0,2,0,1,111,1,1,王者峡谷,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=521755&relaySvrId=1930232323&gameseq=1592896358&pvptype=5,5,0,0,0,0,827,0,0,至尊星耀IV,4,尽力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1592896358&relaysvrentity=1930232323&gamesvrentity=521755&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=521755&relaySvrId=1930232323&gameSeq=1592896358&pvpType=5&acntCamp=1&battleType=5,,http://shp.qpic.cn/tgos/292/5a7c4668dd5ee3b6117ac738d543d4ad/0
1592896305,2,2020/6/23 14:57,7,4,6,1,0,0,193,2,1,王者峡谷,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=523049&relaySvrId=1242497539&gameseq=1592895338&pvptype=5,5,0,0,0,0,849,0,0,至尊星耀IV,4,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1592895338&relaysvrentity=1242497539&gamesvrentity=523049&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=523049&relaySvrId=1242497539&gameSeq=1592895338&pvpType=5&acntCamp=2&battleType=5,,http://shp.qpic.cn/tgos/15601/c60e93e52074330cbd3e9d16a77ab7fd/0
1592846790,2,2020/6/23 1:14,2,5,2,2,0,0,193,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=471459&relaySvrId=-1207107324&gameseq=1592845896&pvptype=5,5,0,0,0,0,745,0,0,至尊星耀IV,4,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1592845896&relaysvrentity=-1207107324&gamesvrentity=471459&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=471459&relaySvrId=-1207107324&gameSeq=1592845896&pvpType=5&acntCamp=1&battleType=16,,http://shp.qpic.cn/tgos/15601/c60e93e52074330cbd3e9d16a77ab7fd/0
1592845697,1,2020/6/23 0:55,0,1,8,2,0,0,114,2,3,排位赛(三排),https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=520452&relaySvrId=2114912515&gameseq=1592844724&pvptype=5,5,0,0,0,0,787,0,0,至尊星耀IV,5,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1592844724&relaysvrentity=2114912515&gamesvrentity=520452&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=520452&relaySvrId=2114912515&gameSeq=1592844724&pvpType=5&acntCamp=2&battleType=13,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1592844663,2,2020/6/23 0:29,8,4,8,1,0,0,193,2,3,排位赛(三排),https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=471403&relaySvrId=-1660091900&gameseq=1592843168&pvptype=5,5,0,0,0,0,1313,0,0,至尊星耀IV,5,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1592843168&relaysvrentity=-1660091900&gamesvrentity=471403&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=471403&relaySvrId=-1660091900&gameSeq=1592843168&pvpType=5&acntCamp=2&battleType=13,,http://shp.qpic.cn/tgos/15601/c60e93e52074330cbd3e9d16a77ab7fd/0
1592843130,2,2020/6/23 0:08,6,4,1,2,0,0,111,1,3,排位赛(三排),https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=519560&relaySvrId=118489859&gameseq=1592841888&pvptype=5,5,0,0,0,0,997,0,0,至尊星耀IV,4,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1592841888&relaysvrentity=118489859&gamesvrentity=519560&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=519560&relaySvrId=118489859&gameSeq=1592841888&pvpType=5&acntCamp=1&battleType=13,,http://shp.qpic.cn/tgos/292/5a7c4668dd5ee3b6117ac738d543d4ad/0
1592841711,2,2020/6/22 23:46,2,1,17,1,0,0,114,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=519944&relaySvrId=-921697533&gameseq=1592840627&pvptype=5,5,10,0,0,0,905,0,0,至尊星耀IV,5,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1592840627&relaysvrentity=-921697533&gamesvrentity=519944&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=519944&relaySvrId=-921697533&gameSeq=1592840627&pvpType=5&acntCamp=2&battleType=16,http://camp.qq.com/meta-data/evaluate/silver_support_1.png,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1592840507,2,2020/6/22 23:22,4,2,14,1,0,0,114,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=519722&relaySvrId=84935683&gameseq=1592839205&pvptype=5,5,0,0,0,0,1129,0,0,至尊星耀IV,4,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1592839205&relaysvrentity=84935683&gamesvrentity=519722&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=519722&relaySvrId=84935683&gameSeq=1592839205&pvpType=5&acntCamp=2&battleType=16,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1592839077,1,2020/6/22 23:04,3,1,17,1,0,0,114,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=519434&relaySvrId=1309606403&gameseq=1592838101&pvptype=5,5,9,0,0,0,814,0,0,至尊星耀IV,3,暴走局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1592838101&relaysvrentity=1309606403&gamesvrentity=519434&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=519434&relaySvrId=1309606403&gameSeq=1592838101&pvpType=5&acntCamp=1&battleType=16,http://camp.qq.com/meta-data/evaluate/gold_support_1.png,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1592838024,1,2020/6/22 22:44,6,4,3,2,0,0,144,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=519375&relaySvrId=-1207041277&gameseq=1592836857&pvptype=5,5,10,0,0,0,961,0,0,至尊星耀IV,2,尽力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1592836857&relaysvrentity=-1207041277&gamesvrentity=519375&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=519375&relaySvrId=-1207041277&gameSeq=1592836857&pvpType=5&acntCamp=2&battleType=16,http://camp.qq.com/meta-data/evaluate/silver_tank_1.png,http://shp.qpic.cn/tgos/8515/17ddeae55c98704f70699d615fd217aa/0
1592824540,2,2020/6/22 19:00,5,1,13,1,0,0,152,2,1,王者峡谷,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=517943&relaySvrId=219087363&gameseq=1592823501&pvptype=5,5,4,0,0,0,928,0,0,至尊星耀IV,3,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1592823501&relaysvrentity=219087363&gamesvrentity=517943&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=517943&relaySvrId=219087363&gameSeq=1592823501&pvpType=5&acntCamp=2&battleType=5,http://camp.qq.com/meta-data/evaluate/silver_mage_1.png,http://shp.qpic.cn/tgos/10914/97447ccb117f420b1f38d05e65bc8f42/0
1592737572,1,2020/6/21 18:47,8,1,6,1,1,0,193,1,1,王者峡谷,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=512345&relaySvrId=-149945597&gameseq=1592736342&pvptype=5,5,2,0,0,0,1119,0,0,至尊星耀IV,3,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1592736342&relaysvrentity=-149945597&gamesvrentity=512345&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=512345&relaySvrId=-149945597&gameSeq=1592736342&pvpType=5&acntCamp=1&battleType=5,http://camp.qq.com/meta-data/evaluate/silver_warrior_1.png,http://shp.qpic.cn/tgos/15601/c60e93e52074330cbd3e9d16a77ab7fd/0
1592730428,2,2020/6/21 16:53,7,3,5,1,0,0,193,2,1,王者峡谷,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=512658&relaySvrId=1024459011&gameseq=1592729516&pvptype=5,5,0,0,0,1,815,0,0,至尊星耀IV,3,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1592729516&relaysvrentity=1024459011&gamesvrentity=512658&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=512658&relaySvrId=1024459011&gameSeq=1592729516&pvpType=5&acntCamp=2&battleType=5,,http://shp.qpic.cn/tgos/15601/c60e93e52074330cbd3e9d16a77ab7fd/0
1592667267,2,2020/6/20 23:10,6,8,15,1,0,0,173,2,1,王者峡谷,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=507025&relaySvrId=252707587&gameseq=1592665684&pvptype=5,5,0,0,0,0,1463,0,0,至尊星耀IV,3,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1592665684&relaysvrentity=252707587&gamesvrentity=507025&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=507025&relaySvrId=252707587&gameSeq=1592665684&pvpType=5&acntCamp=2&battleType=5,,http://shp.qpic.cn/tgos/7704/20bb4b99d17b62df85def87f2f93f107/0
1592665642,2,2020/6/20 22:40,13,7,4,2,0,1,142,1,1,王者峡谷,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=505397&relaySvrId=755893251&gameseq=1592663906&pvptype=5,5,4,0,0,0,1615,0,0,至尊星耀IV,3,尽力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1592663906&relaysvrentity=755893251&gamesvrentity=505397&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=505397&relaySvrId=755893251&gameSeq=1592663906&pvpType=5&acntCamp=1&battleType=5,http://camp.qq.com/meta-data/evaluate/silver_mage_1.png,http://shp.qpic.cn/tgos/8667/94d16d5e959361827576db171a94cf26/0
1592663733,2,2020/6/20 22:27,3,0,7,1,0,0,157,2,1,王者峡谷,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=505929&relaySvrId=1611662339&gameseq=1592663151&pvptype=5,5,4,0,0,0,475,0,0,至尊星耀IV,3,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1592663151&relaysvrentity=1611662339&gamesvrentity=505929&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=505929&relaySvrId=1611662339&gameSeq=1592663151&pvpType=5&acntCamp=2&battleType=5,http://camp.qq.com/meta-data/evaluate/silver_mage_1.png,http://shp.qpic.cn/tgos/201703m3/93724f86972a048dd79a1bd63e45d5e8/0
1592663101,1,2020/6/20 22:01,6,4,6,2,0,0,157,2,1,王者峡谷,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=505676&relaySvrId=1611662339&gameseq=1592661566&pvptype=5,5,0,0,0,0,1419,0,0,至尊星耀IV,3,尽力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1592661566&relaysvrentity=1611662339&gamesvrentity=505676&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=505676&relaySvrId=1611662339&gameSeq=1592661566&pvpType=5&acntCamp=2&battleType=5,,http://shp.qpic.cn/tgos/201703m3/93724f86972a048dd79a1bd63e45d5e8/0
1592661519,1,2020/6/20 21:45,3,2,2,2,0,1,157,2,1,王者峡谷,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=505572&relaySvrId=-452132605&gameseq=1592660632&pvptype=5,5,0,0,0,0,785,0,0,至尊星耀IV,3,尽力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1592660632&relaysvrentity=-452132605&gamesvrentity=505572&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=505572&relaySvrId=-452132605&gameSeq=1592660632&pvpType=5&acntCamp=2&battleType=5,,http://shp.qpic.cn/tgos/201703m3/93724f86972a048dd79a1bd63e45d5e8/0
